,id,name,city,state,rating,review_count,cost,latitude,longitude,has_delivery,has_pickup,url,icedog
106228,burger-king-oxnard,Burger King,Oxnard,California,2.0,18,1,34.17644,-119.19461000000001,False,False,https://www.yelp.com/biz/burger-king-oxnard?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106306,wendys-oxnard-3,Wendy's,Oxnard,California,3.0,16,1,34.2340202,-119.17217250000002,False,False,https://www.yelp.com/biz/wendys-oxnard-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106315,burger-king-oxnard-2,Burger King,Oxnard,California,2.0,9,1,34.2240333557129,-119.14968109130899,False,False,https://www.yelp.com/biz/burger-king-oxnard-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
106318,taco-bell-oxnard-3,Taco Bell,Oxnard,California,2.5,16,1,34.17322,-119.17898000000001,False,False,https://www.yelp.com/biz/taco-bell-oxnard-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106375,taco-bell-oxnard-4,Taco Bell,Oxnard,California,1.5,11,1,34.217681,-119.177219,False,False,https://www.yelp.com/biz/taco-bell-oxnard-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106388,wendys-oxnard,Wendy's,Oxnard,California,2.5,21,1,34.22041,-119.15761,False,False,https://www.yelp.com/biz/wendys-oxnard?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106454,burger-king-oxnard-3,Burger King,Oxnard,California,2.5,16,1,34.221379999999996,-119.17791000000001,False,False,https://www.yelp.com/biz/burger-king-oxnard-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
106483,taco-bell-port-hueneme,Taco Bell,Oxnard,California,2.5,24,1,34.17566,-119.21083,False,False,https://www.yelp.com/biz/taco-bell-port-hueneme?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106490,ihop-port-hueneme,IHOP,Oxnard,California,3.0,48,2,34.1763762326133,-119.22050220495399,False,False,https://www.yelp.com/biz/ihop-port-hueneme?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
106593,wendys-port-hueneme,Wendy's,Oxnard,California,2.5,26,2,34.1487061,-119.1957249,False,False,https://www.yelp.com/biz/wendys-port-hueneme?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106646,chipotle-mexican-grill-ventura-3,Chipotle Mexican Grill,Oxnard,California,3.0,83,1,34.264457,-119.21271499999999,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-ventura-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106700,wendys-ventura-2,Wendy's,Oxnard,California,3.0,21,1,34.262277000000005,-119.21226399999999,False,False,https://www.yelp.com/biz/wendys-ventura-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106704,ihop-ventura,IHOP,Oxnard,California,3.5,30,2,34.25736,-119.21121000000001,False,False,https://www.yelp.com/biz/ihop-ventura?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
106820,chipotle-mexican-grill-ventura-2,Chipotle Mexican Grill,Oxnard,California,3.0,80,1,34.266746000000005,-119.246099,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-ventura-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106858,taco-bell-port-hueneme-2,Taco Bell,Oxnard,California,1.5,15,1,34.154523,-119.19551399999999,False,False,https://www.yelp.com/biz/taco-bell-port-hueneme-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106870,taco-bell-ventura-2,Taco Bell,Oxnard,California,1.5,28,1,34.249326416429604,-119.19581763446301,False,False,https://www.yelp.com/biz/taco-bell-ventura-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106877,taco-bell-ventura-4,Taco Bell,Oxnard,California,2.0,17,1,34.2811,-119.1916,False,False,https://www.yelp.com/biz/taco-bell-ventura-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
106994,taco-bell-moreno-valley-4,Taco Bell,Moreno Valley,California,3.5,25,1,33.9399965943097,-117.26106891384701,False,False,https://www.yelp.com/biz/taco-bell-moreno-valley-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107006,taco-bell-moreno-valley-3,Taco Bell,Moreno Valley,California,3.0,27,1,33.916959999999996,-117.26996000000001,False,False,https://www.yelp.com/biz/taco-bell-moreno-valley-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107025,chipotle-mexican-grill-moreno-valley,Chipotle Mexican Grill,Moreno Valley,California,2.5,136,1,33.9369682200704,-117.261930798379,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-moreno-valley?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107079,ihop-moreno-valley,IHOP,Moreno Valley,California,2.5,92,2,33.94215,-117.24008,False,False,https://www.yelp.com/biz/ihop-moreno-valley?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
107081,buffalo-wild-wings-moreno-valley-3,Buffalo Wild Wings,Moreno Valley,California,2.0,544,2,33.939499,-117.27668700000001,False,False,https://www.yelp.com/biz/buffalo-wild-wings-moreno-valley-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
107110,wendys-moreno-valley-3,Wendy's,Moreno Valley,California,2.5,40,1,33.936096910389196,-117.179002553527,False,False,https://www.yelp.com/biz/wendys-moreno-valley-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107111,wendys-moreno-valley-2,Wendy's,Moreno Valley,California,2.5,34,1,33.9405407616651,-117.278298656834,False,False,https://www.yelp.com/biz/wendys-moreno-valley-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107203,taco-bell-moreno-valley-9,Taco Bell,Moreno Valley,California,1.5,15,1,33.9356802918919,-117.191207833782,False,False,https://www.yelp.com/biz/taco-bell-moreno-valley-9?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
107308,burger-king-moreno-valley-2,Burger King,Moreno Valley,California,2.0,26,1,33.942023999999996,-117.25931499999999,False,False,https://www.yelp.com/biz/burger-king-moreno-valley-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107324,burger-king-moreno-valley-6,Burger King,Moreno Valley,California,2.5,15,1,33.939079284668004,-117.225898742676,False,False,https://www.yelp.com/biz/burger-king-moreno-valley-6?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
107380,taco-bell-moreno-valley-5,Taco Bell,Moreno Valley,California,2.5,9,1,33.9414882680121,-117.22798824516899,False,False,https://www.yelp.com/biz/taco-bell-moreno-valley-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107504,chipotle-mexican-grill-perris,Chipotle Mexican Grill,Moreno Valley,California,2.0,19,2,33.805674300559204,-117.226254115346,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-perris?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107685,chipotle-mexican-grill-riverside-4,Chipotle Mexican Grill,Moreno Valley,California,3.0,68,1,33.890287441511695,-117.324287150765,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-riverside-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107739,chipotle-mexican-grill-rialto-3,Chipotle Mexican Grill,Moreno Valley,California,2.5,12,3,34.077106,-117.3704249,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-rialto-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
107742,hooters-riverside,Hooters,Moreno Valley,California,2.5,223,2,33.939849,-117.288673,False,False,https://www.yelp.com/biz/hooters-riverside?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
107754,ihop-san-bernardino-3,IHOP,Moreno Valley,California,3.5,68,2,34.06548,-117.28218999999999,False,False,https://www.yelp.com/biz/ihop-san-bernardino-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
108798,chipotle-mexican-grill-aurora-17,Chipotle Mexican Grill,Aurora,Illinois,3.5,28,1,41.78608,-88.3762,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-aurora-17?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108799,burger-king-aurora-20,Burger King,Aurora,Illinois,4.5,5,1,41.7561,-88.28129,False,False,https://www.yelp.com/biz/burger-king-aurora-20?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108845,taco-bell-aurora-28,Taco Bell,Aurora,Illinois,2.5,7,1,41.777964000000004,-88.281653,False,False,https://www.yelp.com/biz/taco-bell-aurora-28?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108882,burger-king-montgomery-16,Burger King,Aurora,Illinois,5.0,2,1,41.722053509991795,-88.37340652942659,False,False,https://www.yelp.com/biz/burger-king-montgomery-16?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108912,taco-bell-aurora-10,Taco Bell,Aurora,Illinois,4.0,2,1,41.780705,-88.316865,False,False,https://www.yelp.com/biz/taco-bell-aurora-10?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108925,wendys-aurora-17,Wendy's,Aurora,Illinois,1.5,8,1,41.77283,-88.31332990000001,False,False,https://www.yelp.com/biz/wendys-aurora-17?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108927,chipotle-mexican-grill-aurora-18,Chipotle Mexican Grill,Aurora,Illinois,2.5,32,2,41.8140862358736,-88.2804997099645,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-aurora-18?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108935,hooters-aurora,Hooters,Aurora,Illinois,3.0,56,2,41.75649,-88.20685999999999,False,False,https://www.yelp.com/biz/hooters-aurora?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
108987,wendys-aurora-13,Wendy's,Aurora,Illinois,2.0,4,1,41.7388498,-88.2510694,False,False,https://www.yelp.com/biz/wendys-aurora-13?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
108998,taco-bell-aurora,Taco Bell,Aurora,Illinois,2.0,3,1,41.765021999999995,-88.377175,False,False,https://www.yelp.com/biz/taco-bell-aurora?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109000,burger-king-aurora-11,Burger King,Aurora,Illinois,2.0,4,1,41.775158000000005,-88.31414000000001,False,False,https://www.yelp.com/biz/burger-king-aurora-11?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109002,wendys-aurora-16,Wendy's,Aurora,Illinois,2.0,31,1,41.782119,-88.376113,False,False,https://www.yelp.com/biz/wendys-aurora-16?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109003,ihop-aurora,IHOP,Aurora,Illinois,2.5,38,2,41.7479369,-88.2066558,False,False,https://www.yelp.com/biz/ihop-aurora?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109056,buffalo-wild-wings-aurora-2,Buffalo Wild Wings,Aurora,Illinois,2.5,40,2,41.785258299999995,-88.37570490000002,False,False,https://www.yelp.com/biz/buffalo-wild-wings-aurora-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109057,burger-king-aurora-12,Burger King,Aurora,Illinois,2.5,4,1,41.75873,-88.24441,False,False,https://www.yelp.com/biz/burger-king-aurora-12?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109078,cracker-barrel-old-country-store-naperville,Cracker Barrel Old Country Store,Aurora,Illinois,3.5,111,2,41.8021583557129,-88.20874786376949,False,False,https://www.yelp.com/biz/cracker-barrel-old-country-store-naperville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109109,burger-king-aurora,Burger King,Aurora,Illinois,1.5,10,1,41.733222,-88.25895600000001,False,False,https://www.yelp.com/biz/burger-king-aurora?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109152,ihop-aurora-2,IHOP,Aurora,Illinois,1.5,28,1,41.78932,-88.37634,False,False,https://www.yelp.com/biz/ihop-aurora-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109245,burger-king-aurora-3,Burger King,Aurora,Illinois,1.0,5,2,41.7638702392578,-88.36703491210942,False,False,https://www.yelp.com/biz/burger-king-aurora-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109256,burger-king-montgomery-4,Burger King,Aurora,Illinois,1.0,10,1,41.728429799999994,-88.3198668,False,False,https://www.yelp.com/biz/burger-king-montgomery-4?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109334,chipotle-mexican-grill-oswego,Chipotle Mexican Grill,Aurora,Illinois,3.0,32,1,41.703957387304,-88.3070306200404,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-oswego?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109354,chipotle-mexican-grill-aurora-16,Chipotle Mexican Grill,Aurora,Illinois,3.0,30,1,41.7687537,-88.2060249,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-aurora-16?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109400,taco-bell-aurora-5,Taco Bell,Aurora,Illinois,1.0,2,3,41.75783,-88.2155,False,False,https://www.yelp.com/biz/taco-bell-aurora-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109428,taco-bell-naperville,Taco Bell,Aurora,Illinois,2.5,36,1,41.76247,-88.204665,False,False,https://www.yelp.com/biz/taco-bell-naperville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109468,buffalo-wild-wings-oswego,Buffalo Wild Wings,Aurora,Illinois,2.5,59,2,41.698290134120995,-88.313750872242,False,False,https://www.yelp.com/biz/buffalo-wild-wings-oswego?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109488,taco-bell-montgomery-5,Taco Bell,Aurora,Illinois,2.0,32,1,41.719489422386104,-88.3191178026748,False,False,https://www.yelp.com/biz/taco-bell-montgomery-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109576,buffalo-wild-wings-naperville,Buffalo Wild Wings,Aurora,Illinois,2.5,88,2,41.7478254239493,-88.1981540811713,False,False,https://www.yelp.com/biz/buffalo-wild-wings-naperville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109593,wendys-montgomery-3,Wendy's,Aurora,Illinois,2.0,18,1,41.721073240041704,-88.3194679766893,False,False,https://www.yelp.com/biz/wendys-montgomery-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109618,buffalo-wild-wings-warrenville,Buffalo Wild Wings,Aurora,Illinois,2.5,97,2,41.8007987366365,-88.1727770480022,False,False,https://www.yelp.com/biz/buffalo-wild-wings-warrenville?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109638,chipotle-mexican-grill-naperville-3,Chipotle Mexican Grill,Aurora,Illinois,3.0,56,1,41.7118399484681,-88.2052753644784,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-naperville-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
109689,buffalo-wild-wings-plainfield-3,Buffalo Wild Wings,Aurora,Illinois,3.0,61,2,41.667630520429995,-88.20481844310999,False,False,https://www.yelp.com/biz/buffalo-wild-wings-plainfield-3?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
109696,wendys-batavia,Wendy's,Aurora,Illinois,3.0,6,1,41.850212097168004,-88.33966064453121,False,False,https://www.yelp.com/biz/wendys-batavia?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
110119,ihop-glendale,IHOP,Glendale,California,3.0,201,2,34.154880600000006,-118.24297849999999,False,False,https://www.yelp.com/biz/ihop-glendale?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
110218,buffalo-wild-wings-glendale-5,Buffalo Wild Wings,Glendale,California,2.5,328,2,34.1448756870331,-118.254682889024,False,False,https://www.yelp.com/biz/buffalo-wild-wings-glendale-5?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
110233,chipotle-mexican-grill-glendale-14,Chipotle Mexican Grill,Glendale,California,3.5,51,1,34.147937,-118.255265,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-glendale-14?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
110278,chipotle-mexican-grill-glendale-7,Chipotle Mexican Grill,Glendale,California,2.5,244,1,34.147445155550606,-118.246385403224,False,False,https://www.yelp.com/biz/chipotle-mexican-grill-glendale-7?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
110608,burger-king-montrose,Burger King,Glendale,California,2.0,19,1,34.204440499291394,-118.22226799514699,False,False,https://www.yelp.com/biz/burger-king-montrose?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,hotdog_only
112089,ihop-huntington-beach-2,IHOP,Huntington Beach,California,3.0,73,1,33.658689,-118.00018500000002,False,False,https://www.yelp.com/biz/ihop-huntington-beach-2?adjust_creative=U8oc7RYFD0Y2TNHt_Uw11A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=U8oc7RYFD0Y2TNHt_Uw11A,field
